video_id,video_timestamp,video_duration,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,poi_name,poi_address,poi_city
7408956567564930309,2024-08-30T11:35:35,141,BR,195000,2819,1411,849400,POV: o último vídeo realmente foi gravado na minha última cena como Anita em DV15. São recordações desses meses intensos de gravações 🎥🥹⏳️🤍 obg a todos os envolvidos!,False,,maisa,+a,,,,,,True,,,
7408253270868856069,2024-08-28T14:06:24,75,BR,282000,1384,609,21000000,"deu saudade de me sentir bem no Pará! vivi momentos incríveis com uma das minhas linhas favs, @Natura Brasil Ekos Castanha. 🥹🌰 e pros meus primos garantirem esse cuidado completo para a pele, é só acessar natura.com.br  #NaturaEkos  *publi ",True,,maisa,+a,,,,,,True,,,
7403380381342321925,2024-08-15T10:57:04,12,BR,28900,376,1350,1400000,Quem já assistiu Cinderela Pop? A DJ Cinderela está de volta para uma participação muito especial no filme ‘Princesa Adormecida’ que estreia hoje nos cinemas! 💜 ,False,,maisa,+a,,,,,,True,,,
7400790536208174341,2024-08-08T11:27:08,42,BR,15000,54,312,589800,perguntinhas rápidas sobre make com a minha prima @Natura Brasil 🧡  *publi,False,,maisa,+a,,,,,,True,,,
7395713063518784774,2024-07-25T19:03:57,58,BR,12600,59,182,690100,GRWM especial pra festa de lançamento das fragrâncias de @Natura Brasil Ekos Ryos durante minha experiência na Amazônia 🍃✨ Já quero de novo!,True,,maisa,+a,,,,,,True,,,
7393117544816676101,2024-07-18T19:12:02,18,BR,159000,755,836,10000000,segredo da prima de vocês pra um lip combo perfeito 👄 podem usar o cupom maisa15 em todos os produtos de maquiagem no site da minha prima @Natura Brasil e aproveitar o Festival de Batons ✨ No vídeo de hoje eu usei Gel Lip Stain Rosé Natura Una e Batom Matte Cookie Nude Natura Faces :),True,,maisa,+a,,,,,,True,,,
7391192745878097158,2024-07-13T14:42:49,119,BR,80600,1116,1001,642300,Me sinto bem e o tempo voa 🫶🏼 Obrigada Natura Ekos pela experiência incrível na Amazônia!  @Natura Brasil ,False,,maisa,+a,,,,,,True,,,
7382741774793706758,2024-06-20T20:08:43,72,BR,7997,19,143,372600,"Primos, e se a gente pudesse se transportar pros festivais que amamos? Com as fragrâncias de Natura Humor isso é possível ✨💜💚 O Festival de Humor é mais frutal e o Conexão de Humor um amadeirado frutal. Pra garantir, é só acessar o site da @Natura Brasil e usar o cupom MAISA20: 20%OFF NA PRIMEIRA COMPRA em todo site (exceto sabonetes em barra promocionados, Biome e Bothânica) + frete grátis de 20 a 25 de junho. *ad",False,,maisa,+a,,,,,,True,,,
7381486271362845958,2024-06-17T10:56:43,17,BR,38500,228,362,469000,"finalmente posso contar pra vocês que: SIIIM, vou fazer a próxima novela das seis da @TV Globo 🫶🏼",False,,maisa,+a,,,,,,True,,,
7379617818540510470,2024-06-12T10:06:09,14,BR,503000,572,806,2900000,feliz dia dos namorados ,False,,maisa,+a,,,,,,True,,,
7413125100188257542,2024-09-10T17:11:36,167,BR,1156,7,43,16300,"Que eu tenho experiência em festival, vocês sabem! Então, separei umas dicas ótimas pra vocês curtirem muito o Rock in Rio com a @Natura Brasil. Quais dias encontro vocês lá? você pode encontrar os produtos com uma consultora, na loja, ou no site www.natura.com.br #NaturaNoRockinRio  *publi ",False,,maisa,+a,,,,,,True,,,
7412294560988138757,2024-09-08T11:28:44,13,BR,18800,41,95,140200,vamo! @Fernanda Concon @Julia Rabelo @Bianca 🤍,False,,maisa,+a,,,,,,True,,,
7410892269995183365,2024-09-04T16:47:10,185,BR,4745,13,113,66700,fui conferir pessoalmente a Cidade do Rock pra ver como estão os preparativos pra essa edição icônica de 40 anos de @Rock in Rio  🎸 contando os dias pro dia 13!!! vejo meus primos lá?  ps: quem entraria num carrinho comigo no volante? kkkkk ,False,,maisa,+a,,,,,,True,,,
7408956567564930309,2024-08-30T11:35:35,141,BR,195100,2821,1412,850200,POV: o último vídeo realmente foi gravado na minha última cena como Anita em DV15. São recordações desses meses intensos de gravações 🎥🥹⏳️🤍 obg a todos os envolvidos!,False,,maisa,+a,,,,,,True,,,
7408253270868856069,2024-08-28T14:06:24,75,BR,282100,1384,609,21000000,"deu saudade de me sentir bem no Pará! vivi momentos incríveis com uma das minhas linhas favs, @Natura Brasil Ekos Castanha. 🥹🌰 e pros meus primos garantirem esse cuidado completo para a pele, é só acessar natura.com.br  #NaturaEkos  *publi ",True,,maisa,+a,,,,,,True,,,
7403380381342321925,2024-08-15T10:57:04,12,BR,28900,376,1350,1400000,Quem já assistiu Cinderela Pop? A DJ Cinderela está de volta para uma participação muito especial no filme ‘Princesa Adormecida’ que estreia hoje nos cinemas! 💜 ,False,,maisa,+a,,,,,,True,,,
7400790536208174341,2024-08-08T11:27:08,42,BR,15000,54,312,589800,perguntinhas rápidas sobre make com a minha prima @Natura Brasil 🧡  *publi,False,,maisa,+a,,,,,,True,,,
7395713063518784774,2024-07-25T19:03:57,58,BR,12600,59,182,690200,GRWM especial pra festa de lançamento das fragrâncias de @Natura Brasil Ekos Ryos durante minha experiência na Amazônia 🍃✨ Já quero de novo!,True,,maisa,+a,,,,,,True,,,
7393117544816676101,2024-07-18T19:12:02,18,BR,159000,756,836,10000000,segredo da prima de vocês pra um lip combo perfeito 👄 podem usar o cupom maisa15 em todos os produtos de maquiagem no site da minha prima @Natura Brasil e aproveitar o Festival de Batons ✨ No vídeo de hoje eu usei Gel Lip Stain Rosé Natura Una e Batom Matte Cookie Nude Natura Faces :),True,,maisa,+a,,,,,,True,,,
7391192745878097158,2024-07-13T14:42:49,119,BR,80600,1116,1001,642400,Me sinto bem e o tempo voa 🫶🏼 Obrigada Natura Ekos pela experiência incrível na Amazônia!  @Natura Brasil ,False,,maisa,+a,,,,,,True,,,
7382741774793706758,2024-06-20T20:08:43,72,BR,7997,19,143,372700,"Primos, e se a gente pudesse se transportar pros festivais que amamos? Com as fragrâncias de Natura Humor isso é possível ✨💜💚 O Festival de Humor é mais frutal e o Conexão de Humor um amadeirado frutal. Pra garantir, é só acessar o site da @Natura Brasil e usar o cupom MAISA20: 20%OFF NA PRIMEIRA COMPRA em todo site (exceto sabonetes em barra promocionados, Biome e Bothânica) + frete grátis de 20 a 25 de junho. *ad",False,,maisa,+a,,,,,,True,,,
7381486271362845958,2024-06-17T10:56:43,17,BR,38500,228,362,469000,"finalmente posso contar pra vocês que: SIIIM, vou fazer a próxima novela das seis da @TV Globo 🫶🏼",False,,maisa,+a,,,,,,True,,,
7379617818540510470,2024-06-12T10:06:09,14,BR,503000,572,806,2900000,feliz dia dos namorados ,False,,maisa,+a,,,,,,True,,,
7413125100188257542,2024-09-10T17:11:36,167,BR,1156,7,43,16300,"Que eu tenho experiência em festival, vocês sabem! Então, separei umas dicas ótimas pra vocês curtirem muito o Rock in Rio com a @Natura Brasil. Quais dias encontro vocês lá? você pode encontrar os produtos com uma consultora, na loja, ou no site www.natura.com.br #NaturaNoRockinRio  *publi ",False,,maisa,+a,,,,,,True,,,
7412294560988138757,2024-09-08T11:28:44,13,BR,18800,41,95,140200,vamo! @Fernanda Concon @Julia Rabelo @Bianca 🤍,False,,maisa,+a,,,,,,True,,,
7410892269995183365,2024-09-04T16:47:10,185,BR,4746,13,113,66700,fui conferir pessoalmente a Cidade do Rock pra ver como estão os preparativos pra essa edição icônica de 40 anos de @Rock in Rio  🎸 contando os dias pro dia 13!!! vejo meus primos lá?  ps: quem entraria num carrinho comigo no volante? kkkkk ,False,,maisa,+a,,,,,,True,,,
7408956567564930309,2024-08-30T11:35:35,141,BR,195100,2821,1412,850200,POV: o último vídeo realmente foi gravado na minha última cena como Anita em DV15. São recordações desses meses intensos de gravações 🎥🥹⏳️🤍 obg a todos os envolvidos!,False,,maisa,+a,,,,,,True,,,
7408253270868856069,2024-08-28T14:06:24,75,BR,282100,1384,609,21000000,"deu saudade de me sentir bem no Pará! vivi momentos incríveis com uma das minhas linhas favs, @Natura Brasil Ekos Castanha. 🥹🌰 e pros meus primos garantirem esse cuidado completo para a pele, é só acessar natura.com.br  #NaturaEkos  *publi ",True,,maisa,+a,,,,,,True,,,
7403380381342321925,2024-08-15T10:57:04,12,BR,28900,376,1350,1400000,Quem já assistiu Cinderela Pop? A DJ Cinderela está de volta para uma participação muito especial no filme ‘Princesa Adormecida’ que estreia hoje nos cinemas! 💜 ,False,,maisa,+a,,,,,,True,,,
7400790536208174341,2024-08-08T11:27:08,42,BR,15000,54,312,589800,perguntinhas rápidas sobre make com a minha prima @Natura Brasil 🧡  *publi,False,,maisa,+a,,,,,,True,,,
7395713063518784774,2024-07-25T19:03:57,58,BR,12600,59,182,690200,GRWM especial pra festa de lançamento das fragrâncias de @Natura Brasil Ekos Ryos durante minha experiência na Amazônia 🍃✨ Já quero de novo!,True,,maisa,+a,,,,,,True,,,
7393117544816676101,2024-07-18T19:12:02,18,BR,159000,756,836,10000000,segredo da prima de vocês pra um lip combo perfeito 👄 podem usar o cupom maisa15 em todos os produtos de maquiagem no site da minha prima @Natura Brasil e aproveitar o Festival de Batons ✨ No vídeo de hoje eu usei Gel Lip Stain Rosé Natura Una e Batom Matte Cookie Nude Natura Faces :),True,,maisa,+a,,,,,,True,,,
7391192745878097158,2024-07-13T14:42:49,119,BR,80600,1116,1001,642400,Me sinto bem e o tempo voa 🫶🏼 Obrigada Natura Ekos pela experiência incrível na Amazônia!  @Natura Brasil ,False,,maisa,+a,,,,,,True,,,
7382741774793706758,2024-06-20T20:08:43,72,BR,7997,19,143,372700,"Primos, e se a gente pudesse se transportar pros festivais que amamos? Com as fragrâncias de Natura Humor isso é possível ✨💜💚 O Festival de Humor é mais frutal e o Conexão de Humor um amadeirado frutal. Pra garantir, é só acessar o site da @Natura Brasil e usar o cupom MAISA20: 20%OFF NA PRIMEIRA COMPRA em todo site (exceto sabonetes em barra promocionados, Biome e Bothânica) + frete grátis de 20 a 25 de junho. *ad",False,,maisa,+a,,,,,,True,,,
7381486271362845958,2024-06-17T10:56:43,17,BR,38500,228,362,469000,"finalmente posso contar pra vocês que: SIIIM, vou fazer a próxima novela das seis da @TV Globo 🫶🏼",False,,maisa,+a,,,,,,True,,,
7379617818540510470,2024-06-12T10:06:09,14,BR,503000,572,806,2900000,feliz dia dos namorados ,False,,maisa,+a,,,,,,True,,,
7413125100188257542,2024-09-10T17:11:36,167,BR,1156,7,43,16300,"Que eu tenho experiência em festival, vocês sabem! Então, separei umas dicas ótimas pra vocês curtirem muito o Rock in Rio com a @Natura Brasil. Quais dias encontro vocês lá? você pode encontrar os produtos com uma consultora, na loja, ou no site www.natura.com.br #NaturaNoRockinRio  *publi ",False,,maisa,+a,,,,,,True,,,
7412294560988138757,2024-09-08T11:28:44,13,BR,18800,41,95,140200,vamo! @Fernanda Concon @Julia Rabelo @Bianca 🤍,False,,maisa,+a,,,,,,True,,,
7410892269995183365,2024-09-04T16:47:10,185,BR,4746,13,113,66700,fui conferir pessoalmente a Cidade do Rock pra ver como estão os preparativos pra essa edição icônica de 40 anos de @Rock in Rio  🎸 contando os dias pro dia 13!!! vejo meus primos lá?  ps: quem entraria num carrinho comigo no volante? kkkkk ,False,,maisa,+a,,,,,,True,,,
7408956567564930309,2024-08-30T11:35:35,141,BR,195100,2821,1412,850200,POV: o último vídeo realmente foi gravado na minha última cena como Anita em DV15. São recordações desses meses intensos de gravações 🎥🥹⏳️🤍 obg a todos os envolvidos!,False,,maisa,+a,,,,,,True,,,
7408253270868856069,2024-08-28T14:06:24,75,BR,282100,1384,609,21000000,"deu saudade de me sentir bem no Pará! vivi momentos incríveis com uma das minhas linhas favs, @Natura Brasil Ekos Castanha. 🥹🌰 e pros meus primos garantirem esse cuidado completo para a pele, é só acessar natura.com.br  #NaturaEkos  *publi ",True,,maisa,+a,,,,,,True,,,
7403380381342321925,2024-08-15T10:57:04,12,BR,28900,376,1350,1400000,Quem já assistiu Cinderela Pop? A DJ Cinderela está de volta para uma participação muito especial no filme ‘Princesa Adormecida’ que estreia hoje nos cinemas! 💜 ,False,,maisa,+a,,,,,,True,,,
7400790536208174341,2024-08-08T11:27:08,42,BR,15000,54,312,589800,perguntinhas rápidas sobre make com a minha prima @Natura Brasil 🧡  *publi,False,,maisa,+a,,,,,,True,,,
7395713063518784774,2024-07-25T19:03:57,58,BR,12600,59,182,690200,GRWM especial pra festa de lançamento das fragrâncias de @Natura Brasil Ekos Ryos durante minha experiência na Amazônia 🍃✨ Já quero de novo!,True,,maisa,+a,,,,,,True,,,
7393117544816676101,2024-07-18T19:12:02,18,BR,159000,756,836,10000000,segredo da prima de vocês pra um lip combo perfeito 👄 podem usar o cupom maisa15 em todos os produtos de maquiagem no site da minha prima @Natura Brasil e aproveitar o Festival de Batons ✨ No vídeo de hoje eu usei Gel Lip Stain Rosé Natura Una e Batom Matte Cookie Nude Natura Faces :),True,,maisa,+a,,,,,,True,,,
7391192745878097158,2024-07-13T14:42:49,119,BR,80600,1116,1001,642400,Me sinto bem e o tempo voa 🫶🏼 Obrigada Natura Ekos pela experiência incrível na Amazônia!  @Natura Brasil ,False,,maisa,+a,,,,,,True,,,
7382741774793706758,2024-06-20T20:08:43,72,BR,7997,19,143,372700,"Primos, e se a gente pudesse se transportar pros festivais que amamos? Com as fragrâncias de Natura Humor isso é possível ✨💜💚 O Festival de Humor é mais frutal e o Conexão de Humor um amadeirado frutal. Pra garantir, é só acessar o site da @Natura Brasil e usar o cupom MAISA20: 20%OFF NA PRIMEIRA COMPRA em todo site (exceto sabonetes em barra promocionados, Biome e Bothânica) + frete grátis de 20 a 25 de junho. *ad",False,,maisa,+a,,,,,,True,,,
7381486271362845958,2024-06-17T10:56:43,17,BR,38500,228,362,469000,"finalmente posso contar pra vocês que: SIIIM, vou fazer a próxima novela das seis da @TV Globo 🫶🏼",False,,maisa,+a,,,,,,True,,,
7379617818540510470,2024-06-12T10:06:09,14,BR,503000,572,806,2900000,feliz dia dos namorados ,False,,maisa,+a,,,,,,True,,,
